date	C	C#	C++	CSS	Clojure	Dart	Go	HTML	Java	JavaScript	Jupyter Notebook	Kotlin	Lua	Objective-C	PHP	PowerShell	Python	Ruby	Rust	SCSS	Scala	Shell	Swift	TeX	TypeScript	Vim Script	Vue
2017-07-27	5.320210	3.312665	6.005290	1.643325	0.398907	0.100000	6.217751	2.987469	11.069679	21.779474	1.079651	1.001604	0.398907	3.707237	4.617786	0.299181	12.318432	3.767940	1.361488	0.320860	0.654728	2.653601	2.996141	0.346876	4.479036	0.819494	0.351212
2017-08-03	5.325674	3.304250	6.008120	1.637008	0.401693	0.100000	6.211126	2.984623	11.091914	21.782135	1.088459	1.002073	0.401693	3.701624	4.608673	0.298030	12.322909	3.753455	1.360574	0.319627	0.652211	2.652039	3.006220	0.345543	4.479095	0.816344	0.354181
2017-08-10	5.309582	3.308808	6.019534	1.635042	0.400155	0.100000	6.230369	2.990405	11.079558	21.793382	1.092896	0.998236	0.400155	3.691752	4.599630	0.301192	12.318747	3.739082	1.355363	0.322706	0.649714	2.654791	2.994708	0.348522	4.496364	0.813218	0.361430
2017-08-17	5.310342	3.311457	6.018101	1.638571	0.398919	0.100000	6.241153	2.994038	11.058208	21.803286	1.093810	0.999442	0.398919	3.684639	4.585424	0.300262	12.340754	3.727534	1.351177	0.325998	0.651997	2.650881	2.998327	0.347446	4.495346	0.810706	0.368893
2017-08-24	5.303452	3.318934	6.017707	1.642359	0.397759	0.100000	6.235833	2.989607	11.068817	21.795475	1.103460	1.000813	0.402036	3.678200	4.572088	0.299388	12.364741	3.716693	1.351525	0.329327	0.650101	2.643172	2.989607	0.346435	4.503657	0.808349	0.372097
2017-08-31	5.299962	3.313009	6.020552	1.645845	0.396538	0.100000	6.242272	2.984693	11.064683	21.766938	1.112864	0.997740	0.400802	3.675436	4.562316	0.298469	12.390739	3.705283	1.351639	0.328316	0.648105	2.643585	2.984693	0.353899	4.536733	0.805867	0.370955
2017-09-07	5.288891	3.324689	6.007398	1.641087	0.395391	0.100000	6.245483	2.984567	11.066706	21.763530	1.113898	0.994856	0.399643	3.669062	4.566132	0.297606	12.405935	3.703074	1.347732	0.331619	0.646231	2.640194	2.984567	0.352876	4.549126	0.803537	0.378385
2017-09-14	5.284105	3.332204	6.008129	1.634347	0.393767	0.100000	6.262173	2.980777	11.042425	21.754594	1.117792	0.999238	0.398002	3.653993	4.560081	0.296384	12.443899	3.692099	1.350665	0.330257	0.643577	2.646287	2.985011	0.351427	4.551613	0.800237	0.389533
2017-09-21	5.280263	3.338680	6.014689	1.637684	0.392538	0.100000	6.263718	2.979909	11.024819	21.737295	1.118521	1.004559	0.396758	3.646801	4.554280	0.295458	12.472565	3.680567	1.354888	0.329225	0.645788	2.642242	2.992571	0.350329	4.558501	0.797738	0.392538
2017-09-28	5.271572	3.348900	6.028861	1.640793	0.391266	0.100000	6.281291	2.978670	11.005932	21.725777	1.114898	1.009719	0.395473	3.634987	4.543733	0.294501	12.486853	3.668644	1.358913	0.328159	0.643696	2.633683	2.987084	0.349194	4.594219	0.795153	0.391266
2017-10-05	5.264924	3.351932	6.024248	1.640307	0.390150	0.100000	6.288543	2.982758	10.991316	21.709947	1.128498	1.006838	0.394345	3.628812	4.530771	0.297856	12.526744	3.658178	1.355036	0.331418	0.641859	2.626169	2.999539	0.348198	4.602089	0.792885	0.390150
2017-10-12	5.266460	3.350623	6.019409	1.635573	0.389024	0.100000	6.320589	2.995064	10.972141	21.693299	1.133607	1.016481	0.393207	3.622522	4.521877	0.296997	12.515686	3.647620	1.359491	0.330461	0.644190	2.635322	3.003430	0.347193	4.605538	0.794780	0.393207
2017-10-19	5.262500	3.350000	6.033333	1.637500	0.387500	0.104167	6.350000	2.991667	10.966667	21.675000	1.150000	1.016667	0.391667	3.608333	4.508333	0.300000	12.508333	3.633333	1.366667	0.329167	0.641667	2.633333	3.004167	0.345833	4.608333	0.791667	0.404167
2017-10-26	5.265562	3.347037	6.029650	1.631992	0.390349	0.103816	6.366015	2.998214	10.942237	21.660230	1.154437	1.017400	0.394502	3.596196	4.493169	0.298991	12.541007	3.625265	1.370375	0.328059	0.639508	2.628628	3.006520	0.344670	4.634359	0.789004	0.402807
2017-11-02	5.257275	3.353065	6.018959	1.630997	0.389121	0.107629	6.370824	3.005340	10.920230	21.654179	1.167363	1.018338	0.393261	3.597301	4.487312	0.298050	12.551227	3.613859	1.374343	0.331167	0.645776	2.624498	3.021898	0.347725	4.632198	0.786522	0.401540
2017-11-09	5.255125	3.349420	6.009982	1.625211	0.387741	0.107247	6.368849	3.007054	10.910366	21.639236	1.171472	1.027101	0.391866	3.588665	4.475519	0.296993	12.589201	3.601039	1.373592	0.329992	0.643485	2.631687	3.023553	0.346492	4.661139	0.783731	0.404240
2017-11-16	5.244985	3.337718	6.009536	1.623644	0.386386	0.106873	6.383591	3.004768	10.892798	21.625288	1.187932	1.031733	0.394607	3.584347	4.480434	0.295955	12.594541	3.588458	1.368793	0.328839	0.641236	2.638935	3.025321	0.345281	4.690069	0.780993	0.406939
2017-11-23	5.244197	3.340566	6.009743	1.621157	0.384820	0.114627	6.357719	3.049904	10.877308	21.607238	1.191305	1.027551	0.393008	3.569820	4.470463	0.294756	12.625374	3.573914	1.367339	0.335694	0.638638	2.652802	3.017153	0.343882	4.703811	0.777828	0.409383
2017-11-30	5.235453	3.337958	6.010773	1.620011	0.383580	0.126500	6.357627	3.044152	10.891210	21.578389	1.199706	1.024239	0.391741	3.570554	4.460132	0.297886	12.645883	3.562393	1.367012	0.334612	0.636579	2.648331	3.015588	0.342773	4.725373	0.779401	0.412144
2017-12-07	5.228678	3.340658	6.009928	1.615397	0.382487	0.126139	6.359863	3.059896	10.880534	21.557617	1.208496	1.025391	0.390625	3.568522	4.451497	0.301107	12.670898	3.552246	1.371257	0.337728	0.634766	2.648926	3.015137	0.341797	4.728190	0.777181	0.415039
2017-12-14	5.221095	3.334686	6.000000	1.614604	0.381339	0.125761	6.356998	3.058824	10.868154	21.509128	1.221095	1.042596	0.393509	3.557809	4.450304	0.304260	12.709939	3.549696	1.383367	0.336714	0.636917	2.657201	3.010142	0.340771	4.738337	0.774848	0.421907
2017-12-21	5.229287	3.331040	6.014490	1.610880	0.380459	0.125471	6.350427	3.051767	10.863318	21.516170	1.222326	1.056381	0.392601	3.549601	4.448132	0.303558	12.712996	3.545554	1.388271	0.335937	0.635447	2.659165	3.003197	0.339985	4.739547	0.773060	0.420933
2017-12-28	5.223429	3.322165	6.018649	1.610624	0.379445	0.125136	6.365801	3.047673	10.854559	21.519396	1.227142	1.057603	0.391555	3.544181	4.452428	0.306786	12.715456	3.544181	1.388609	0.335042	0.633754	2.660154	3.007306	0.339079	4.739030	0.771001	0.419812
2018-01-04	5.212565	3.326228	6.012951	1.612838	0.382094	0.124683	6.387001	3.040663	10.843422	21.509874	1.230744	1.057797	0.390138	3.535374	4.448377	0.305675	12.745847	3.531352	1.395648	0.337851	0.631460	2.658569	3.000442	0.337851	4.746008	0.768210	0.426336
2018-01-11	5.212262	3.330391	6.002729	1.609020	0.381189	0.124388	6.403980	3.041489	10.825776	21.491052	1.231843	1.059305	0.389214	3.527004	4.445871	0.308964	12.755798	3.522992	1.408394	0.337052	0.633978	2.660300	3.009389	0.337052	4.758848	0.766391	0.425327
2018-01-18	5.214123	3.334799	6.001839	1.615418	0.379863	0.123955	6.417690	3.042905	10.816106	21.460274	1.231557	1.063617	0.387860	3.518733	4.434404	0.307889	12.795394	3.510736	1.407493	0.335879	0.631773	2.655044	3.002919	0.335879	4.762286	0.763725	0.447839
2018-01-25	5.206091	3.336522	6.007335	1.614446	0.378697	0.127561	6.433867	3.045523	10.790879	21.446225	1.247708	1.072311	0.386670	3.507933	4.428765	0.306944	12.815913	3.499960	1.411146	0.334848	0.629833	2.654867	2.997688	0.334848	4.767599	0.761381	0.454437
2018-02-01	5.195373	3.335056	6.010256	1.609890	0.377628	0.127201	6.455460	3.044878	10.780300	21.433398	1.256112	1.069285	0.385579	3.502007	4.420241	0.310053	12.831419	3.494057	1.419088	0.333903	0.628056	2.659300	2.997178	0.337878	4.774019	0.759232	0.453154
2018-02-08	5.186212	3.347861	6.018225	1.604596	0.376387	0.130745	6.461965	3.042789	10.744849	21.426307	1.255943	1.069731	0.388273	3.490491	4.409667	0.309033	12.852615	3.486529	1.434231	0.332805	0.625990	2.662441	2.991284	0.336767	4.805864	0.756735	0.451664
2018-02-15	5.178070	3.351911	6.004190	1.604807	0.375509	0.134393	6.466659	3.039646	10.723744	21.411914	1.276730	1.075141	0.387367	3.482351	4.399383	0.312265	12.858216	3.482351	1.442745	0.335982	0.624531	2.660184	3.000119	0.335982	4.818372	0.754971	0.462469
2018-02-22	5.178121	3.349622	5.993852	1.611759	0.374369	0.141866	6.482503	3.030422	10.703026	21.406053	1.276797	1.071879	0.386192	3.471784	4.389975	0.311318	12.913777	3.471784	1.438367	0.334962	0.622636	2.659994	2.998897	0.334962	4.831337	0.752680	0.461066
2018-03-01	5.167675	3.341711	5.984450	1.606063	0.373046	0.141365	6.487081	3.027566	10.688761	21.401084	1.280138	1.079871	0.384827	3.467368	4.374460	0.318071	12.942747	3.459515	1.445064	0.333778	0.620435	2.654520	3.007932	0.337705	4.857457	0.750020	0.467290
2018-03-08	5.160128	3.343513	5.990134	1.601284	0.371936	0.152690	6.499100	3.030303	10.676533	21.384387	1.288075	1.084488	0.383682	3.464881	4.365359	0.317125	12.962963	3.449221	1.444679	0.332785	0.618589	2.654451	3.002897	0.336700	4.862579	0.751703	0.469814
2018-03-15	5.143615	3.340618	6.002185	1.596160	0.374649	0.163909	6.501717	3.020606	10.669685	21.358882	1.303466	1.088823	0.386357	3.457696	4.355292	0.316110	12.999532	3.438183	1.443959	0.331720	0.616609	2.657665	3.001093	0.335623	4.874337	0.749298	0.472214
2018-03-22	5.149864	3.343714	6.002336	1.595952	0.373686	0.175165	6.512262	3.016738	10.657844	21.323472	1.311794	1.089918	0.385364	3.456598	4.344103	0.315298	13.001168	3.437135	1.448034	0.338653	0.615025	2.658622	2.993383	0.334761	4.896847	0.747373	0.474893
2018-03-29	5.155559	3.336178	5.997362	1.590504	0.372411	0.178447	6.532702	3.014198	10.648615	21.308868	1.315075	1.086198	0.384048	3.448677	4.337032	0.321980	13.030491	3.429281	1.454729	0.337497	0.612926	2.657305	2.987043	0.333618	4.903406	0.744821	0.481030
2018-04-05	5.169147	3.336555	5.992654	1.592886	0.375024	0.185579	6.545525	3.007926	10.635995	21.299053	1.314518	1.086410	0.382757	3.440943	4.326310	0.320897	13.036922	3.417746	1.457568	0.336362	0.610864	2.656099	3.000193	0.336362	4.913976	0.742316	0.479412
2018-04-12	5.164500	3.336290	5.993752	1.592934	0.374127	0.200563	6.545300	3.008447	10.625988	21.290547	1.319088	1.083812	0.381841	3.436572	4.323678	0.323987	13.044317	3.409573	1.469511	0.335558	0.609403	2.653604	3.004590	0.335558	4.913796	0.744398	0.478266
2018-04-19	5.167243	3.333333	5.978470	1.591696	0.372933	0.207612	6.559016	3.002691	10.611303	21.264898	1.334102	1.088043	0.380623	3.425606	4.321415	0.326797	13.068051	3.402537	1.484045	0.334487	0.607459	2.645136	3.006536	0.338331	4.925029	0.742022	0.480584
2018-04-26	5.165075	3.336017	5.989493	1.591319	0.371947	0.214732	6.557000	3.002416	10.629242	21.243146	1.338241	1.085164	0.379616	3.416542	4.317650	0.325933	13.060317	3.397370	1.495456	0.333602	0.605851	2.641972	3.002416	0.337436	4.942674	0.740059	0.479313
2018-05-03	5.164696	3.339837	5.987222	1.587666	0.371093	0.221891	6.557252	3.003175	10.627798	21.228815	1.346647	1.090325	0.378744	3.412525	4.315391	0.325185	13.064769	3.389571	1.499675	0.332836	0.604461	2.635908	2.995524	0.336662	4.958109	0.738360	0.485864
2018-05-10	5.156882	3.339950	5.996641	1.584090	0.370257	0.225208	6.561570	3.000229	10.634400	21.211543	1.343614	1.091686	0.377891	3.404840	4.309489	0.324452	13.088785	3.381938	1.507749	0.332086	0.603099	2.637606	2.996412	0.335904	4.954577	0.736697	0.492404
2018-05-17	5.148907	3.347551	5.990555	1.580471	0.369411	0.236119	6.580852	3.000990	10.629142	21.204966	1.344352	1.093000	0.377028	3.397060	4.299642	0.323711	13.100769	3.374210	1.504303	0.331328	0.605530	2.635387	2.997182	0.335136	4.958489	0.738822	0.495087
2018-05-24	5.147785	3.347010	5.991186	1.576628	0.368513	0.239344	6.580047	2.997493	10.622293	21.191399	1.348682	1.101740	0.376111	3.388800	4.296786	0.326723	13.125902	3.366006	1.515842	0.330522	0.604057	2.640377	2.989894	0.334321	4.961629	0.737026	0.493883
2018-05-31	5.141125	3.349119	5.982194	1.572267	0.367494	0.250047	6.588369	3.000568	10.596704	21.189619	1.360106	1.102482	0.375071	3.379428	4.296268	0.329608	13.169161	3.356696	1.515439	0.329608	0.602387	2.636863	2.992991	0.333396	4.955484	0.734988	0.492518
2018-06-07	5.127914	3.351850	5.970600	1.568227	0.366550	0.256963	6.590334	2.996637	10.588369	21.154064	1.356611	1.099649	0.374107	3.370744	4.292786	0.328761	13.229793	3.348071	1.522881	0.328761	0.600839	2.633866	2.996637	0.336319	4.976760	0.733099	0.498810
2018-06-14	5.114386	3.346776	5.966155	1.571628	0.365582	0.256285	6.599329	2.992500	10.575510	21.135944	1.356801	1.096747	0.373120	3.361851	4.285230	0.327894	13.289112	3.339238	1.522632	0.327894	0.599254	2.630686	3.000038	0.335431	4.993781	0.731165	0.505031
2018-06-21	5.105071	3.345739	5.965941	1.571369	0.364648	0.270667	6.612533	2.988609	10.559753	21.115748	1.360851	1.093944	0.372166	3.360776	4.281794	0.327055	13.307770	3.334461	1.522499	0.327055	0.597722	2.627721	2.999887	0.334574	5.011090	0.729296	0.511259
2018-06-28	5.108202	3.345460	5.978322	1.567716	0.363800	0.277538	6.615910	2.981660	10.550201	21.092900	1.361437	1.095151	0.371301	3.352961	4.286839	0.326295	13.321832	3.326707	1.522709	0.326295	0.596332	2.621610	3.004163	0.337546	5.021941	0.731351	0.513821
2018-07-05	5.096542	3.345308	5.975902	1.567879	0.362970	0.284389	6.615776	2.978596	10.548571	21.093399	1.369555	1.092651	0.374195	3.349050	4.284538	0.329292	13.336327	3.319114	1.530460	0.325550	0.594971	2.615626	3.001048	0.336776	5.029187	0.729681	0.512648
2018-07-12	5.087340	3.340549	5.960735	1.567632	0.362048	0.291132	6.647507	2.978501	10.525530	21.069722	1.373544	1.089878	0.373246	3.340549	4.284861	0.332189	13.358465	3.314422	1.541505	0.324724	0.593461	2.627650	3.000896	0.343386	5.031353	0.727829	0.511347
2018-07-19	5.076539	3.348356	5.955529	1.571753	0.361280	0.297963	6.633394	2.975902	10.514358	21.084584	1.378077	1.087564	0.372453	3.337182	4.283214	0.335208	13.367351	3.307386	1.541957	0.327759	0.592201	2.625796	2.994525	0.346382	5.031845	0.730009	0.521435
2018-07-26	5.070632	3.345725	5.966543	1.572491	0.360595	0.301115	6.624535	2.970260	10.509294	21.078067	1.390335	1.092937	0.375465	3.334572	4.282528	0.334572	13.375465	3.301115	1.546468	0.327138	0.591078	2.624535	2.996283	0.345725	5.033457	0.728625	0.520446
2018-08-02	5.069535	3.341368	5.970703	1.568700	0.359726	0.311515	6.649360	2.966809	10.502503	21.045800	1.398109	1.090302	0.374560	3.326534	4.279622	0.333766	13.387725	3.293158	1.557575	0.326349	0.593362	2.625626	2.992768	0.344892	5.039866	0.726868	0.522900
2018-08-09	5.066943	3.354538	5.969376	1.571862	0.358754	0.321769	6.657297	2.966196	10.488941	21.000074	1.405429	1.091057	0.373548	3.324950	4.271766	0.332865	13.392263	3.287965	1.557068	0.325468	0.591760	2.625934	2.995784	0.347659	5.063244	0.724906	0.532584
2018-08-16	5.061610	3.349812	5.969158	1.575297	0.357854	0.320962	6.666421	2.962444	10.492142	20.969527	1.412971	1.092009	0.376300	3.316609	4.268428	0.335719	13.417693	3.279717	1.556851	0.324651	0.590275	2.623035	2.995647	0.346787	5.083745	0.723087	0.531248
2018-08-23	5.059611	3.341183	5.964822	1.571239	0.356933	0.320135	6.671328	2.958493	10.494554	20.959670	1.420371	1.092876	0.375331	3.308066	4.268472	0.334854	13.434648	3.271269	1.556520	0.323815	0.588755	2.623639	2.991610	0.345893	5.114807	0.721225	0.529879
2018-08-30	5.053436	3.349370	5.967902	1.568181	0.356238	0.319512	6.673032	2.956407	10.485145	20.940909	1.424951	1.090749	0.374601	3.301627	4.267509	0.334203	13.463587	3.264901	1.553491	0.323185	0.587609	2.629549	2.989460	0.345220	5.119542	0.723493	0.536193
2018-09-06	5.045804	3.341883	5.965555	1.568340	0.355442	0.326127	6.683767	2.957127	10.487358	20.908758	1.429095	1.088311	0.377428	3.297911	4.261634	0.333455	13.488457	3.257604	1.553683	0.326127	0.589960	2.623672	2.982778	0.344449	5.144742	0.721876	0.538659
2018-09-13	5.053901	3.340033	5.960168	1.571350	0.354467	0.332542	6.701992	2.952677	10.487849	20.891650	1.428832	1.088982	0.376393	3.292527	4.253609	0.332542	13.488032	3.248675	1.571350	0.325233	0.588343	2.620135	2.981911	0.343504	5.148913	0.723552	0.540837
2018-09-20	5.057429	3.350957	5.965360	1.567912	0.353692	0.342753	6.723792	2.949863	10.475843	20.867821	1.429353	1.086600	0.375570	3.285324	4.244303	0.331814	13.502279	3.241568	1.578851	0.328168	0.590702	2.618049	2.975387	0.342753	5.148587	0.721969	0.543300
2018-09-27	5.050395	3.351163	5.970964	1.568242	0.352945	0.352945	6.720518	2.943638	10.468289	20.856529	1.433614	1.091584	0.378416	3.278390	4.242623	0.331114	13.506531	3.234727	1.586435	0.327475	0.589455	2.616163	2.983663	0.342030	5.159553	0.720445	0.542153
2018-10-04	5.055017	3.359117	5.959255	1.572430	0.352253	0.355885	6.729128	2.948760	10.458656	20.837419	1.434434	1.089443	0.377674	3.275593	4.234303	0.330464	13.523623	3.228384	1.594219	0.326833	0.588299	2.611032	2.992338	0.341359	5.153067	0.719033	0.551985
2018-10-11	5.046404	3.357019	5.967227	1.569751	0.351653	0.355278	6.728538	2.943735	10.462587	20.816415	1.435615	1.087587	0.377030	3.270012	4.234339	0.333527	13.554959	3.226508	1.598753	0.326276	0.587297	2.606584	2.987239	0.344403	5.158788	0.717807	0.554669
2018-10-18	5.047946	3.361679	5.970689	1.581328	0.351004	0.358241	6.726977	2.956396	10.446897	20.817804	1.436584	1.089198	0.376334	3.263977	4.230143	0.332911	13.555274	3.220554	1.595802	0.329293	0.586213	2.609010	2.981726	0.343767	5.160123	0.716483	0.553646
2018-10-25	5.040410	3.359071	5.956848	1.580315	0.349978	0.364410	6.736181	2.954972	10.430798	20.793044	1.435994	1.089623	0.375235	3.261654	4.217780	0.331938	13.595035	3.214750	1.598355	0.328330	0.584500	2.608602	2.983836	0.342762	5.191947	0.714389	0.559244
2018-11-01	5.028255	3.358169	5.960479	1.580103	0.349134	0.363532	6.745132	2.951445	10.438038	20.757298	1.439729	1.090595	0.374330	3.253788	4.218407	0.331138	13.601843	3.210596	1.601699	0.327538	0.583090	2.616708	2.983839	0.345535	5.215420	0.712666	0.561494
2018-11-08	5.023339	3.350090	5.960503	1.576302	0.348294	0.362657	6.761221	2.944345	10.423698	20.754039	1.447038	1.095153	0.373429	3.245961	4.208259	0.330341	13.608618	3.202873	1.619390	0.326750	0.581688	2.614004	2.980251	0.344704	5.245961	0.710952	0.560144
2018-11-15	5.014147	3.363060	5.952509	1.575875	0.347409	0.361735	6.776262	2.940439	10.400774	20.744243	1.446940	1.099531	0.372479	3.237706	4.201139	0.329501	13.627735	3.194728	1.633179	0.325920	0.580208	2.628846	2.976254	0.343827	5.246947	0.712725	0.565882
2018-11-22	5.002680	3.358942	5.946043	1.575844	0.346614	0.368054	6.782205	2.944435	10.409148	20.721815	1.457924	1.097016	0.371628	3.230302	4.195105	0.328748	13.657316	3.187422	1.640164	0.325174	0.578882	2.626407	2.973021	0.346614	5.252814	0.711095	0.564588
2018-11-29	4.991799	3.358768	5.958069	1.575982	0.345860	0.370819	6.785281	2.938030	10.397205	20.705270	1.469015	1.105327	0.370819	3.223276	4.189546	0.328033	13.670399	3.180489	1.647294	0.324467	0.577622	2.624260	2.973686	0.349426	5.255651	0.709549	0.574057
2018-12-06	4.987904	3.362032	5.959158	1.576064	0.345097	0.373559	6.780988	2.949338	10.402732	20.680945	1.472890	1.113562	0.370001	3.216166	4.183862	0.327309	13.672264	3.177031	1.665006	0.323751	0.579906	2.629145	2.974242	0.348655	5.247616	0.707983	0.572791
2018-12-13	4.991302	3.365402	5.956903	1.572651	0.344350	0.383400	6.794703	2.950051	10.405055	20.661010	1.480351	1.111151	0.369200	3.209202	4.174802	0.326600	13.671057	3.170152	1.679151	0.323050	0.578650	2.630551	2.967801	0.347900	5.257553	0.706450	0.571550
2018-12-20	4.988300	3.360987	5.952634	1.570588	0.343898	0.386443	6.799972	2.946182	10.405587	20.655180	1.481954	1.113238	0.368716	3.204992	4.172871	0.326172	13.685032	3.165993	1.691130	0.322626	0.577891	2.627101	2.970999	0.347444	5.254201	0.705524	0.574346
2018-12-27	4.980355	3.355633	5.950232	1.568086	0.343351	0.392906	6.799759	2.952108	10.406711	20.647057	1.493752	1.111465	0.368129	3.199887	4.166224	0.325652	13.695090	3.164490	1.695515	0.322112	0.576971	2.629995	2.966267	0.346890	5.252911	0.704400	0.584050
2019-01-03	4.974053	3.353691	5.941328	1.563879	0.342429	0.395382	6.813288	2.958308	10.385851	20.634024	1.507396	1.108483	0.367141	3.191302	4.155046	0.324778	13.728951	3.159530	1.698027	0.324778	0.575423	2.637060	2.968899	0.345960	5.256469	0.702510	0.586013
2019-01-10	4.967785	3.351759	5.943034	1.563215	0.341513	0.404887	6.833785	2.960955	10.368623	20.614020	1.513925	1.109038	0.366159	3.182762	4.143928	0.327430	13.727423	3.154596	1.711087	0.323909	0.573883	2.644087	2.964476	0.355596	5.260008	0.704151	0.587966
2019-01-17	4.956268	3.351013	5.953845	1.563104	0.340721	0.410973	6.835505	2.957603	10.372686	20.594331	1.510415	1.109979	0.365310	3.182409	4.148372	0.326671	13.748288	3.150796	1.714145	0.323159	0.572553	2.641470	2.957603	0.358284	5.265376	0.702519	0.586603
2019-01-24	4.942899	3.352484	5.969313	1.558887	0.339802	0.416871	6.845092	2.970644	10.362222	20.556295	1.513347	1.106985	0.367827	3.173825	4.137182	0.325790	13.774259	3.142297	1.720031	0.325790	0.571008	2.637848	2.953128	0.357318	5.289708	0.700624	0.588524
2019-01-31	4.946342	3.362813	5.974062	1.555563	0.339078	0.419478	6.854966	2.964309	10.343622	20.529940	1.517111	1.104625	0.370539	3.167057	4.131856	0.328591	13.807809	3.135596	1.723354	0.325095	0.569791	2.632223	2.950327	0.360052	5.295907	0.699130	0.590764
2019-02-07	4.942104	3.372628	5.967494	1.552037	0.338309	0.418527	6.860352	2.957589	10.330636	20.532227	1.520647	1.105608	0.369699	3.159877	4.122489	0.327846	13.832310	3.128488	1.729911	0.324358	0.568499	2.636719	2.957589	0.359235	5.294364	0.697545	0.592913
2019-02-14	4.935047	3.381743	5.976387	1.549821	0.337826	0.421412	6.861004	2.956849	10.322850	20.509874	1.521959	1.104030	0.369171	3.155365	4.120085	0.327378	13.847386	3.124020	1.744854	0.323895	0.567687	2.632954	2.953366	0.358723	5.304218	0.700031	0.592066
2019-02-21	4.927375	3.377580	5.973313	1.546320	0.337063	0.434360	6.862881	2.953645	10.320384	20.484398	1.532421	1.105011	0.368337	3.151713	4.110779	0.330113	13.864758	3.116964	1.754813	0.323164	0.566405	2.633956	2.953645	0.357912	5.323511	0.698450	0.590729
2019-02-28	4.923941	3.368100	5.970408	1.545445	0.336117	0.443536	6.871340	2.955750	10.319138	20.465020	1.538515	1.105374	0.367303	3.146332	4.109637	0.332652	13.891680	3.108216	1.753353	0.322256	0.564815	2.633494	2.945355	0.356908	5.332825	0.699955	0.592536
2019-03-07	4.915313	3.363291	5.966125	1.541652	0.335292	0.452817	6.871759	2.948496	10.311096	20.456274	1.555479	1.106118	0.369858	3.138610	4.109920	0.331835	13.905980	3.104044	1.766333	0.321466	0.563429	2.630487	2.941583	0.356032	5.343934	0.698237	0.594539
2019-03-14	4.909605	3.360475	5.958460	1.542230	0.338118	0.455424	6.872757	2.949903	10.302236	20.442313	1.559481	1.107508	0.369169	3.132763	4.102263	0.331217	13.931824	3.098261	1.769942	0.320867	0.565829	2.632487	2.943003	0.355368	5.354678	0.696936	0.596881
2019-03-21	4.900206	3.368892	5.953200	1.541638	0.337233	0.457674	6.889195	2.949071	10.295939	20.423262	1.558844	1.111493	0.368204	3.124570	4.098417	0.333792	13.957330	3.090158	1.772195	0.320028	0.564350	2.632485	2.938747	0.354439	5.364763	0.695114	0.598761
2019-03-28	4.900312	3.362959	5.957242	1.537353	0.336296	0.459833	6.911225	2.947737	10.277616	20.393947	1.568237	1.111836	0.367180	3.115885	4.093888	0.332864	13.994029	3.081569	1.798154	0.322570	0.562781	2.628599	2.934011	0.353454	5.356714	0.693181	0.600528
2019-04-04	4.896422	3.362438	5.947612	1.537408	0.335559	0.458826	6.909776	2.954973	10.268790	20.383496	1.571649	1.116247	0.369800	3.109057	4.084917	0.335559	14.024996	3.074816	1.794213	0.325287	0.561548	2.626263	2.931005	0.356103	5.365520	0.691662	0.606061
2019-04-11	4.899214	3.358387	5.944653	1.533994	0.334814	0.457807	6.918346	2.955244	10.252819	20.372395	1.568159	1.113768	0.368978	3.102152	4.079262	0.334814	14.045097	3.067988	1.810728	0.324564	0.560301	2.630680	2.931329	0.355313	5.374103	0.690126	0.614964
2019-04-18	4.889192	3.365155	5.935902	1.530856	0.334129	0.460280	6.917832	2.956018	10.248892	20.347767	1.571770	1.125128	0.368224	3.095806	4.077736	0.334129	14.074327	3.061712	1.817252	0.323900	0.562564	2.635527	2.925332	0.354586	5.380157	0.688715	0.617116
2019-04-25	4.878713	3.364747	5.940190	1.530977	0.333413	0.459293	6.930221	2.963291	10.233729	20.317763	1.571803	1.126118	0.370837	3.095975	4.068996	0.333413	14.078182	3.055149	1.830368	0.323206	0.561358	2.633280	2.932671	0.353826	5.409451	0.687238	0.615793
2019-05-02	4.876392	3.365254	5.946074	1.531513	0.332790	0.461831	6.924070	2.957756	10.224803	20.293399	1.582450	1.130807	0.370144	3.093589	4.061396	0.336186	14.089242	3.052839	1.833741	0.325998	0.560310	2.631758	2.930590	0.353165	5.433306	0.685955	0.614643
2019-05-09	4.867392	3.363479	5.944518	1.527623	0.335332	0.470819	6.920028	2.950242	10.219151	20.272330	1.598754	1.134709	0.369204	3.085730	4.051079	0.335332	14.124581	3.045083	1.846018	0.325170	0.558886	2.625072	2.926532	0.352268	5.446601	0.684212	0.619856
2019-05-16	4.866419	3.371660	5.941833	1.525194	0.338181	0.470071	6.936084	2.952317	10.202908	20.270544	1.596212	1.139669	0.371999	3.080825	4.051403	0.334799	14.122421	3.040243	1.846466	0.324653	0.557998	2.624281	2.925262	0.351708	5.451471	0.683125	0.622252
2019-05-23	4.857480	3.373250	5.947040	1.524709	0.337325	0.479002	6.945522	2.948221	10.183842	20.236128	1.598921	1.140159	0.371058	3.073031	4.068140	0.337325	14.133918	3.039298	1.855288	0.323832	0.556586	2.624389	2.921235	0.350818	5.464665	0.681397	0.627425
2019-05-30	4.866139	3.377673	5.940394	1.525509	0.336757	0.484930	6.947298	2.943256	10.170062	20.225627	1.599596	1.138239	0.370433	3.067857	4.064657	0.340125	14.143795	3.034181	1.862266	0.323287	0.555649	2.619970	2.929786	0.350227	5.472302	0.680249	0.629736
